BCU_name,rcp,year,cap_km3_year
142|NAM,2p6,2070,0.2016963999725623
142|NAM,2p6,2075,0.19923472328564276
142|NAM,2p6,2080,0.19681483951400133
142|NAM,2p6,2085,0.19318550686388367
142|NAM,2p6,2090,0.18904446805296868
142|NAM,2p6,2095,0.18484857241763164
142|NAM,2p6,2100,0.17838665588990557
142|NAM,7p0,2025,0.13564902867048328
142|NAM,7p0,2030,0.20947822687387088
142|NAM,7p0,2035,0.23292884690360816
142|NAM,7p0,2040,0.246085433104627
142|NAM,7p0,2045,0.2542016412419675
142|NAM,7p0,2050,0.26737358287978397
142|NAM,7p0,2055,0.2790541061925817
142|NAM,7p0,2060,0.28731179845324517
142|NAM,7p0,2065,0.2953675451496596
142|NAM,7p0,2070,0.3040376354046198
142|NAM,7p0,2075,0.3123140141809371
142|NAM,7p0,2080,0.31914745110594334
142|NAM,7p0,2085,0.32619987809849077
142|NAM,7p0,2090,0.3440062184936962
142|NAM,7p0,2095,0.3528278610510489
142|NAM,7p0,2100,0.3548150216878925
142|NAM,no_climate,2025,0.13621944220862692
142|NAM,no_climate,2030,0.2110854552493896
142|NAM,no_climate,2035,0.23279617528014152
142|NAM,no_climate,2040,0.23669060182183035
142|NAM,no_climate,2045,0.2365081899402884
142|NAM,no_climate,2050,0.2435764310782237
142|NAM,no_climate,2055,0.245864403572441
142|NAM,no_climate,2060,0.24860685581410816
142|NAM,no_climate,2065,0.24907861934897746
142|NAM,no_climate,2070,0.25286701768859104
142|NAM,no_climate,2075,0.25577436873328996
142|NAM,no_climate,2080,0.25798114530997235
142|NAM,no_climate,2085,0.2596926924811872
142|NAM,no_climate,2090,0.26652534327333244
142|NAM,no_climate,2095,0.2688382167343403
142|NAM,no_climate,2100,0.266600838788899
143|PAS,2p6,2025,0.06291739483479675
143|PAS,2p6,2030,0.08937270146169525
143|PAS,2p6,2035,0.11760431662123425
143|PAS,2p6,2040,0.15595924549163093
143|PAS,2p6,2045,0.20429036348520135
143|PAS,2p6,2050,0.2586512802725137
143|PAS,2p6,2055,0.3164235041017269
143|PAS,2p6,2060,0.40607471080795227
143|PAS,2p6,2065,0.4593246358174726
143|PAS,2p6,2070,0.502676031716721
143|PAS,2p6,2075,0.5639284120225595
143|PAS,2p6,2080,0.6241173499563268
143|PAS,2p6,2085,0.7226667420427545
143|PAS,2p6,2090,0.7215192608854127
143|PAS,2p6,2095,0.6897005030497646
143|PAS,2p6,2100,0.6446865823626748
143|PAS,7p0,2025,0.06434674845859177
143|PAS,7p0,2030,0.08680996624085324
143|PAS,7p0,2035,0.10999617251759987
143|PAS,7p0,2040,0.13814742938140495
143|PAS,7p0,2045,0.1677384937224572
143|PAS,7p0,2050,0.19050729553673015
143|PAS,7p0,2055,0.20357662000995502
143|PAS,7p0,2060,0.2130922868934314
143|PAS,7p0,2065,0.23084427800571536
143|PAS,7p0,2070,0.24375766925538744
143|PAS,7p0,2075,0.2539735022996603
143|PAS,7p0,2080,0.26352879438437987
143|PAS,7p0,2085,0.2723745547917043
143|PAS,7p0,2090,0.28341613771655666
143|PAS,7p0,2095,0.290620901312496
143|PAS,7p0,2100,0.30181979215632326
143|PAS,no_climate,2025,0.06363207164669427
143|PAS,no_climate,2030,0.08809133385127424
143|PAS,no_climate,2035,0.11380024456941706
143|PAS,no_climate,2040,0.14705333743651794
143|PAS,no_climate,2045,0.18601442860382927
143|PAS,no_climate,2050,0.22457928790462195
143|PAS,no_climate,2055,0.260000062055841
143|PAS,no_climate,2060,0.3095834988506918
143|PAS,no_climate,2065,0.345084456911594
143|PAS,no_climate,2070,0.37321685048605424
143|PAS,no_climate,2075,0.4089509571611099
143|PAS,no_climate,2080,0.4438230721703533
143|PAS,no_climate,2085,0.4975206484172294
143|PAS,no_climate,2090,0.5024676993009847
143|PAS,no_climate,2095,0.4901607021811303
143|PAS,no_climate,2100,0.47325318725949905
144|PAS,2p6,2025,0.054245648175254534
144|PAS,2p6,2030,0.07705468627067065
144|PAS,2p6,2035,0.10139520875073627
144|PAS,2p6,2040,0.13446377401402293
144|PAS,2p6,2045,0.17613353528560632
144|PAS,2p6,2050,0.22300202331298985
144|PAS,2p6,2055,0.2728116464922437
144|PAS,2p6,2060,0.3501064523284083
144|PAS,2p6,2065,0.3960170737870639
144|PAS,2p6,2070,0.43339345556560865
144|PAS,2p6,2075,0.48620357398662417
144|PAS,2p6,2080,0.5380968216293517
144|PAS,2p6,2085,0.623063398281839
144|PAS,2p6,2090,0.6220740715731866
144|PAS,2p6,2095,0.5946408132913035
144|PAS,2p6,2100,0.5558310483448657
144|PAS,7p0,2025,0.05547799757557536
144|PAS,7p0,2030,0.07484516641497496
144|PAS,7p0,2035,0.094835676058767
144|PAS,7p0,2040,0.11910691582536696
144|PAS,7p0,2045,0.1446195180173491
144|PAS,7p0,2050,0.1642501530083908
144|PAS,7p0,2055,0.17551816528264838
144|PAS,7p0,2060,0.18372231167601594
144|PAS,7p0,2065,0.19902759039608506
144|PAS,7p0,2070,0.21016116133172894
144|PAS,7p0,2075,0.2189689717407874
144|PAS,7p0,2080,0.22720728189333722
144|PAS,7p0,2085,0.23483385333925058
144|PAS,7p0,2090,0.24435360259479638
144|PAS,7p0,2095,0.2505653517022954
144|PAS,7p0,2100,0.26022072752105635
144|PAS,no_climate,2025,0.054861822875414946
144|PAS,no_climate,2030,0.0759499263428228
144|PAS,no_climate,2035,0.09811544240475163
144|PAS,no_climate,2040,0.12678534491969495
144|PAS,no_climate,2045,0.16037652665147772
144|PAS,no_climate,2050,0.19362608816069032
144|PAS,no_climate,2055,0.22416490588744603
144|PAS,no_climate,2060,0.2669143820022121
144|PAS,no_climate,2065,0.29752233209157447
144|PAS,no_climate,2070,0.3217773084486688
144|PAS,no_climate,2075,0.3525862728637058
144|PAS,no_climate,2080,0.3826520517613444
144|PAS,no_climate,2085,0.42894862581054477
144|PAS,no_climate,2090,0.4332138370839915
144|PAS,no_climate,2095,0.42260308249679945
144|PAS,no_climate,2100,0.408025887932961
145|WEU,2p6,2025,0.0002454283939129675
145|WEU,2p6,2030,0.00028591098310249845
145|WEU,2p6,2035,0.00033180030635386116
145|WEU,2p6,2040,0.00038371894675696337
145|WEU,2p6,2045,0.00042458369726561555
145|WEU,2p6,2050,0.0004765487610966577
145|WEU,2p6,2055,0.0005257900559465536
145|WEU,2p6,2060,0.000534814902656809
145|WEU,2p6,2065,0.0005006773333186516
145|WEU,2p6,2070,0.000468492228260326
145|WEU,2p6,2075,0.0004537869438839094
145|WEU,2p6,2080,0.0004288578812078751
145|WEU,2p6,2085,0.0004149124581177813
145|WEU,2p6,2090,0.000400303184061382
145|WEU,2p6,2095,0.0003849218238348818
145|WEU,2p6,2100,0.0003727204210749475
145|WEU,7p0,2025,0.0002444532494769843
145|WEU,7p0,2030,0.0002850874737854559
145|WEU,7p0,2035,0.00031375159591252833
145|WEU,7p0,2040,0.00035347351103885526
145|WEU,7p0,2045,0.000377028441427033
145|WEU,7p0,2050,0.0003860241057062292
145|WEU,7p0,2055,0.0003897750845553348
145|WEU,7p0,2060,0.00039630809142595063
145|WEU,7p0,2065,0.0004014817163206304
145|WEU,7p0,2070,0.000410862048438123
145|WEU,7p0,2075,0.00042091491151283335
145|WEU,7p0,2080,0.00042700732994443644
145|WEU,7p0,2085,0.00042430720317733023
145|WEU,7p0,2090,0.0004357568817998701
145|WEU,7p0,2095,0.00043864043436374984
145|WEU,7p0,2100,0.00043990582691846793
145|WEU,no_climate,2025,0.0002449408216949759
145|WEU,no_climate,2030,0.0002854992284439772
145|WEU,no_climate,2035,0.00032277595113319475
145|WEU,no_climate,2040,0.0003685962288979093
145|WEU,no_climate,2045,0.0004008060693463243
145|WEU,no_climate,2050,0.00043128643340144344
145|WEU,no_climate,2055,0.00045778257025094423
145|WEU,no_climate,2060,0.0004655614970413798
145|WEU,no_climate,2065,0.000451079524819641
145|WEU,no_climate,2070,0.0004396771383492245
145|WEU,no_climate,2075,0.0004373509276983714
145|WEU,no_climate,2080,0.00042793260557615574
145|WEU,no_climate,2085,0.00041960983064755577
145|WEU,no_climate,2090,0.000418030032930626
145|WEU,no_climate,2095,0.0004117811290993158
145|WEU,no_climate,2100,0.0004063131239967077
146|FSU,2p6,2025,0.04258676078895722
146|FSU,2p6,2030,0.06325053421987824
146|FSU,2p6,2035,0.09954491161614112
146|FSU,2p6,2040,0.12982278096269464
146|FSU,2p6,2045,0.19109593696400556
146|FSU,2p6,2050,0.24547195453797124
146|FSU,2p6,2055,0.3006298991599363
146|FSU,2p6,2060,0.3806179445638761
146|FSU,2p6,2065,0.45874089640630056
146|FSU,2p6,2070,0.5395885729408543
146|FSU,2p6,2075,0.5624652496627562
146|FSU,2p6,2080,0.559260665527856
146|FSU,2p6,2085,0.5414612658960178
146|FSU,2p6,2090,0.5218261892016788
146|FSU,2p6,2095,0.5171518290432126
146|FSU,2p6,2100,0.508876906651345
146|FSU,7p0,2025,0.04153472605976294
146|FSU,7p0,2030,0.059398748962511336
146|FSU,7p0,2035,0.08517259991250598
146|FSU,7p0,2040,0.1022484864060484
146|FSU,7p0,2045,0.11489010888802552
146|FSU,7p0,2050,0.1307144179342758
146|FSU,7p0,2055,0.14228335297775074
146|FSU,7p0,2060,0.1527423278036939
146|FSU,7p0,2065,0.15982087832741895
146|FSU,7p0,2070,0.17099801605536835
146|FSU,7p0,2075,0.1829839312903996
146|FSU,7p0,2080,0.19014999549967845
146|FSU,7p0,2085,0.20067802749610522
146|FSU,7p0,2090,0.21373760317675497
146|FSU,7p0,2095,0.22902915675957067
146|FSU,7p0,2100,0.24556457696474912
146|FSU,no_climate,2025,0.04206074342436008
146|FSU,no_climate,2030,0.06132464159119479
146|FSU,no_climate,2035,0.09235875576432355
146|FSU,no_climate,2040,0.11603563368437153
146|FSU,no_climate,2045,0.15299302292601555
146|FSU,no_climate,2050,0.18809318623612353
146|FSU,no_climate,2055,0.22145662606884353
146|FSU,no_climate,2060,0.266680136183785
146|FSU,no_climate,2065,0.30928088736685977
146|FSU,no_climate,2070,0.3552932944981113
146|FSU,no_climate,2075,0.3727245904765779
146|FSU,no_climate,2080,0.37470533051376725
146|FSU,no_climate,2085,0.3710696466960615
146|FSU,no_climate,2090,0.36778189618921686
146|FSU,no_climate,2095,0.3730904929013916
146|FSU,no_climate,2100,0.37722074180804704
148|CHN,2p6,2025,0.5691080729163298
148|CHN,2p6,2030,0.7108832040109857
148|CHN,2p6,2035,0.8407387569934911
148|CHN,2p6,2040,1.001180248767492
148|CHN,2p6,2045,1.2787674291122266
148|CHN,2p6,2050,1.5480218447975356
148|CHN,2p6,2055,1.64452628853549
148|CHN,2p6,2060,1.9814489356681233
148|CHN,2p6,2065,2.7449797046783755
148|CHN,2p6,2070,2.7305133277810762
148|CHN,2p6,2075,2.408472278270122
148|CHN,2p6,2080,2.101314993594464
148|CHN,2p6,2085,1.8845949291125796
148|CHN,2p6,2090,1.6788166089428351
148|CHN,2p6,2095,1.493974977426744
148|CHN,2p6,2100,1.3623127696832185
148|CHN,7p0,2025,0.5704523422469584
148|CHN,7p0,2030,0.6967510298114237
148|CHN,7p0,2035,0.7960443760933266
148|CHN,7p0,2040,0.8144085424848123
148|CHN,7p0,2045,0.8285165698987843
148|CHN,7p0,2050,0.7985649315714384
148|CHN,7p0,2055,0.7672231890471495
148|CHN,7p0,2060,0.7547734772997986
148|CHN,7p0,2065,0.7395855201580046
148|CHN,7p0,2070,0.7283586770265573
148|CHN,7p0,2075,0.7202518741704295
148|CHN,7p0,2080,0.7045811149901247
148|CHN,7p0,2085,0.6775881342555248
148|CHN,7p0,2090,0.6643651798501539
148|CHN,7p0,2095,0.663587760055943
148|CHN,7p0,2100,0.6633985793054354
148|CHN,no_climate,2025,0.569780207581644
148|CHN,no_climate,2030,0.7038171169112046
148|CHN,no_climate,2035,0.8183915665434088
148|CHN,no_climate,2040,0.907794395626152
148|CHN,no_climate,2045,1.0536419995055055
148|CHN,no_climate,2050,1.173293388184487
148|CHN,no_climate,2055,1.2058747387913198
148|CHN,no_climate,2060,1.368111206483961
148|CHN,no_climate,2065,1.74228261241819
148|CHN,no_climate,2070,1.729436002403817
148|CHN,no_climate,2075,1.5643620762202757
148|CHN,no_climate,2080,1.4029480542922943
148|CHN,no_climate,2085,1.2810915316840523
148|CHN,no_climate,2090,1.1715908943964946
148|CHN,no_climate,2095,1.0787813687413434
148|CHN,no_climate,2100,1.012855674494327
148|FSU,2p6,2025,0.018608775845404286
148|FSU,2p6,2030,0.027638049750545676
148|FSU,2p6,2035,0.04349729616664535
148|FSU,2p6,2040,0.056727560063413736
148|FSU,2p6,2045,0.08350157161642537
148|FSU,2p6,2050,0.10726179905927118
148|FSU,2p6,2055,0.13136369853572824
148|FSU,2p6,2060,0.16631539666112077
148|FSU,2p6,2065,0.20045212066371162
148|FSU,2p6,2070,0.23577944451698232
148|FSU,2p6,2075,0.24577567201395684
148|FSU,2p6,2080,0.24437539205043451
148|FSU,2p6,2085,0.2365977392824049
148|FSU,2p6,2090,0.22801796626977833
148|FSU,2p6,2095,0.22597545073682562
148|FSU,2p6,2100,0.22235962804743462
148|FSU,7p0,2025,0.018149077148098495
148|FSU,7p0,2030,0.025954967798993266
148|FSU,7p0,2035,0.037217148958488176
148|FSU,7p0,2040,0.044678654323843256
148|FSU,7p0,2045,0.050202556934213535
148|FSU,7p0,2050,0.0571171711122994
148|FSU,7p0,2055,0.0621723505860548
148|FSU,7p0,2060,0.0667425201529116
148|FSU,7p0,2065,0.06983557436896562
148|FSU,7p0,2070,0.07471955349110056
148|FSU,7p0,2075,0.07995693726433527
148|FSU,7p0,2080,0.0830882315936946
148|FSU,7p0,2085,0.08768857648692607
148|FSU,7p0,2090,0.09339510856344692
148|FSU,7p0,2095,0.10007692910295111
148|FSU,7p0,2100,0.10730227149592134
148|FSU,no_climate,2025,0.01837892649675139
148|FSU,no_climate,2030,0.02679650877476947
148|FSU,no_climate,2035,0.04035722256256676
148|FSU,no_climate,2040,0.0507031071936285
148|FSU,no_climate,2045,0.06685206427531945
148|FSU,no_climate,2050,0.08218948508578529
148|FSU,no_climate,2055,0.09676802456089152
148|FSU,no_climate,2060,0.11652895840701619
148|FSU,no_climate,2065,0.13514384751633862
148|FSU,no_climate,2070,0.15524949900404145
148|FSU,no_climate,2075,0.16286630463914606
148|FSU,no_climate,2080,0.16373181182206456
148|FSU,no_climate,2085,0.1621431578846655
148|FSU,no_climate,2090,0.16070653741661262
148|FSU,no_climate,2095,0.16302618991988838
148|FSU,no_climate,2100,0.16483094977167798
148|SAS,2p6,2025,0.015130929267941273
148|SAS,2p6,2030,0.02167323468890293
148|SAS,2p6,2035,0.029957969999989682
148|SAS,2p6,2040,0.04005768292543605
148|SAS,2p6,2045,0.04994657873879115
148|SAS,2p6,2050,0.059699137447867826
148|SAS,2p6,2055,0.07103013026337841
148|SAS,2p6,2060,0.08647052653714746
148|SAS,2p6,2065,0.11866575899368224
148|SAS,2p6,2070,0.19077599049928748
148|SAS,2p6,2075,0.22724223093640597
148|SAS,2p6,2080,0.27653479358421973
148|SAS,2p6,2085,0.3526004935172075
148|SAS,2p6,2090,0.35584963549062626
148|SAS,2p6,2095,0.331593513982241
148|SAS,2p6,2100,0.289400336963421
148|SAS,7p0,2025,0.013721534099684182
148|SAS,7p0,2030,0.016204995295218686
148|SAS,7p0,2035,0.01787400411866467
148|SAS,7p0,2040,0.020630600550663923
148|SAS,7p0,2045,0.024137320994279964
148|SAS,7p0,2050,0.029018080195518863
148|SAS,7p0,2055,0.035161710540331396
148|SAS,7p0,2060,0.04121241882867279
148|SAS,7p0,2065,0.04590679542900371
148|SAS,7p0,2070,0.05108830045611718
148|SAS,7p0,2075,0.055851743531169465
148|SAS,7p0,2080,0.06343418363949016
148|SAS,7p0,2085,0.07002018886187789
148|SAS,7p0,2090,0.07619286270796023
148|SAS,7p0,2095,0.08010736963515178
148|SAS,7p0,2100,0.08446704162711713
148|SAS,no_climate,2025,0.014426231683812726
148|SAS,no_climate,2030,0.01893911499206081
148|SAS,no_climate,2035,0.023915987059327175
148|SAS,no_climate,2040,0.030344141738049987
148|SAS,no_climate,2045,0.037041949866535556
148|SAS,no_climate,2050,0.044358608821693346
148|SAS,no_climate,2055,0.0530959204018549
148|SAS,no_climate,2060,0.06384147268291013
148|SAS,no_climate,2065,0.08228627721134298
148|SAS,no_climate,2070,0.12093214547770233
148|SAS,no_climate,2075,0.14154698723378772
148|SAS,no_climate,2080,0.16998448861185494
148|SAS,no_climate,2085,0.2113103411895427
148|SAS,no_climate,2090,0.21602124909929324
148|SAS,no_climate,2095,0.20585044180869638
148|SAS,no_climate,2100,0.18693368929526905
149|PAO,2p6,2025,0.2269047841037012
149|PAO,2p6,2030,0.2647681636193347
149|PAO,2p6,2035,0.3305158608806598
149|PAO,2p6,2040,0.3787297938909284
149|PAO,2p6,2045,0.40023479618278535
149|PAO,2p6,2050,0.412253001872509
149|PAO,2p6,2055,0.42589836203729237
149|PAO,2p6,2060,0.4167006188053634
149|PAO,2p6,2065,0.435700515728617
149|PAO,2p6,2070,0.4535321334749487
149|PAO,2p6,2075,0.44433468940964627
149|PAO,2p6,2080,0.42676392119074724
149|PAO,2p6,2085,0.39886432175581893
149|PAO,2p6,2090,0.38083249229657734
149|PAO,2p6,2095,0.3656534660313068
149|PAO,2p6,2100,0.353177529331914
149|PAO,7p0,2025,0.24197458046870146
149|PAO,7p0,2030,0.32297167867933885
149|PAO,7p0,2035,0.36837837569100423
149|PAO,7p0,2040,0.399127198600386
149|PAO,7p0,2045,0.42883104580633663
149|PAO,7p0,2050,0.4449220664797329
149|PAO,7p0,2055,0.4400504270833776
149|PAO,7p0,2060,0.39526648337120723
149|PAO,7p0,2065,0.41041020885164925
149|PAO,7p0,2070,0.43913194418833273
149|PAO,7p0,2075,0.46766388129418784
149|PAO,7p0,2080,0.4776433881968148
149|PAO,7p0,2085,0.4833874431153557
149|PAO,7p0,2090,0.49016105179474756
149|PAO,7p0,2095,0.49599910781597256
149|PAO,7p0,2100,0.5009792959249644
149|PAO,no_climate,2025,0.23443968228620132
149|PAO,no_climate,2030,0.29386992114933674
149|PAO,no_climate,2035,0.349447118285832
149|PAO,no_climate,2040,0.3889284962456572
149|PAO,no_climate,2045,0.41453292099456096
149|PAO,no_climate,2050,0.42858753417612094
149|PAO,no_climate,2055,0.432974394560335
149|PAO,no_climate,2060,0.4059835510882853
149|PAO,no_climate,2065,0.42305536229013313
149|PAO,no_climate,2070,0.44633203883164074
149|PAO,no_climate,2075,0.455999285351917
149|PAO,no_climate,2080,0.452203654693781
149|PAO,no_climate,2085,0.4411258824355873
149|PAO,no_climate,2090,0.43549677204566245
149|PAO,no_climate,2095,0.43082628692363967
149|PAO,no_climate,2100,0.42707841262843915
14|MEA,2p6,2025,2.454291702649342
14|MEA,2p6,2030,2.839191965083885
14|MEA,2p6,2035,3.2712789526851345
14|MEA,2p6,2040,3.4930497525794357
14|MEA,2p6,2045,4.0648843100938254
14|MEA,2p6,2050,5.099245249064192
14|MEA,2p6,2055,6.453924179406978
14|MEA,2p6,2060,7.7125587451485895
14|MEA,2p6,2065,8.414939679794967
14|MEA,2p6,2070,9.043457490382163
14|MEA,2p6,2075,9.248207871564976
14|MEA,2p6,2080,8.894676750534876
14|MEA,2p6,2085,8.99353212069503
14|MEA,2p6,2090,8.961783580663615
14|MEA,2p6,2095,8.832907390158354
14|MEA,2p6,2100,8.612272898901404
14|MEA,7p0,2025,2.149869124578448
14|MEA,7p0,2030,2.561836003984616
14|MEA,7p0,2035,2.9001773700215456
14|MEA,7p0,2040,3.2524424727572705
14|MEA,7p0,2045,3.4638838358773847
14|MEA,7p0,2050,3.4224926181710504
14|MEA,7p0,2055,3.649782438155876
14|MEA,7p0,2060,3.750785912280885
14|MEA,7p0,2065,4.144625726471742
14|MEA,7p0,2070,4.5202635573136325
14|MEA,7p0,2075,4.889719026314911
14|MEA,7p0,2080,5.444945383249228
14|MEA,7p0,2085,5.622253526309324
14|MEA,7p0,2090,5.88586313179233
14|MEA,7p0,2095,6.11704050821209
14|MEA,7p0,2100,6.389668248764056
14|MEA,no_climate,2025,2.302080413613895
14|MEA,no_climate,2030,2.7005139845342505
14|MEA,no_climate,2035,3.08572816135334
14|MEA,no_climate,2040,3.372746112668353
14|MEA,no_climate,2045,3.764384072985605
14|MEA,no_climate,2050,4.260868933617621
14|MEA,no_climate,2055,5.051853308781427
14|MEA,no_climate,2060,5.731672328714737
14|MEA,no_climate,2065,6.279782703133355
14|MEA,no_climate,2070,6.781860523847898
14|MEA,no_climate,2075,7.068963448939943
14|MEA,no_climate,2080,7.169811066892052
14|MEA,no_climate,2085,7.3078928235021765
14|MEA,no_climate,2090,7.423823356227972
14|MEA,no_climate,2095,7.474973949185222
14|MEA,no_climate,2100,7.5009705738327295
150|WEU,2p6,2025,0.1336766534923052
150|WEU,2p6,2030,0.15572616847010065
150|WEU,2p6,2035,0.18072055100859424
150|WEU,2p6,2040,0.20899890133434434
150|WEU,2p6,2045,0.23125656682569634
150|WEU,2p6,2050,0.2595602024429798
150|WEU,2p6,2055,0.28638029201866344
150|WEU,2p6,2060,0.29129582476234345
150|WEU,2p6,2065,0.27270223029378876
150|WEU,2p6,2070,0.2551720779430346
150|WEU,2p6,2075,0.24716260042190827
150|WEU,2p6,2080,0.23358457214204298
150|WEU,2p6,2085,0.2259889656985639
150|WEU,2p6,2090,0.21803178179381996
150|WEU,2p6,2095,0.20965406832531508
150|WEU,2p6,2100,0.20300837153834028
150|WEU,7p0,2025,0.13314552486942832
150|WEU,7p0,2030,0.15527763043476228
150|WEU,7p0,2035,0.17089002091717959
150|WEU,7p0,2040,0.192525222124892
150|WEU,7p0,2045,0.20535480641762222
150|WEU,7p0,2050,0.2102544444652462
150|WEU,7p0,2055,0.21229747743251837
150|WEU,7p0,2060,0.21585578819592516
150|WEU,7p0,2065,0.21867368897471817
150|WEU,7p0,2070,0.22378284275322297
150|WEU,7p0,2075,0.22925830169429479
150|WEU,7p0,2080,0.23257663864230224
150|WEU,7p0,2085,0.23110596972548675
150|WEU,7p0,2090,0.23734222746820854
150|WEU,7p0,2095,0.23891280229356998
150|WEU,7p0,2100,0.23960201937791753
150|WEU,no_climate,2025,0.13341108918086675
150|WEU,no_climate,2030,0.15550189945243148
150|WEU,no_climate,2035,0.17580528596288691
150|WEU,no_climate,2040,0.2007620617296182
150|WEU,no_climate,2045,0.21830568662165928
150|WEU,no_climate,2050,0.23490732345411297
150|WEU,no_climate,2055,0.2493388847255909
150|WEU,no_climate,2060,0.2535758064791343
150|WEU,no_climate,2065,0.24568795963425347
150|WEU,no_climate,2070,0.23947746034812878
150|WEU,no_climate,2075,0.2382104510581015
150|WEU,no_climate,2080,0.23308060539217262
150|WEU,no_climate,2085,0.22854746771202533
150|WEU,no_climate,2090,0.22768700463101427
150|WEU,no_climate,2095,0.22428343530944253
150|WEU,no_climate,2100,0.2213051954581289
151|MEA,2p6,2025,0.31180742696576363
151|MEA,2p6,2030,0.3607073846760102
151|MEA,2p6,2035,0.41560221713781514
151|MEA,2p6,2040,0.4437772634929554
151|MEA,2p6,2045,0.5164264363016298
151|MEA,2p6,2050,0.6478376383955325
151|MEA,2p6,2055,0.8199438925864866
151|MEA,2p6,2060,0.9798481146520309
151|MEA,2p6,2065,1.069082655006579
151|MEA,2p6,2070,1.1489331964519163
151|MEA,2p6,2075,1.1749458702746554
151|MEA,2p6,2080,1.1300312298992985
151|MEA,2p6,2085,1.1425903884451682
151|MEA,2p6,2090,1.138556870112189
151|MEA,2p6,2095,1.122183692744879
151|MEA,2p6,2100,1.0941530096176584
151|MEA,7p0,2025,0.2731318202006408
151|MEA,7p0,2030,0.3254704776324731
151|MEA,7p0,2035,0.3684553235927862
151|MEA,7p0,2040,0.413209121674444
151|MEA,7p0,2045,0.4400718565797725
151|MEA,7p0,2050,0.4348132766489272
151|MEA,7p0,2055,0.4636894912685982
151|MEA,7p0,2060,0.476521557378558
151|MEA,7p0,2065,0.5265572474992408
151|MEA,7p0,2070,0.574280452275338
151|MEA,7p0,2075,0.6212182140105725
151|MEA,7p0,2080,0.6917573848647874
151|MEA,7p0,2085,0.7142836378802568
151|MEA,7p0,2090,0.7477741283221175
151|MEA,7p0,2095,0.7771442406181946
151|MEA,7p0,2100,0.8117804471494865
151|MEA,no_climate,2025,0.2924696235832022
151|MEA,no_climate,2030,0.34308893115424166
151|MEA,no_climate,2035,0.3920287703653007
151|MEA,no_climate,2040,0.42849319258369967
151|MEA,no_climate,2045,0.47824914644070116
151|MEA,no_climate,2050,0.5413254575222299
151|MEA,no_climate,2055,0.6418166919275424
151|MEA,no_climate,2060,0.7281848360152945
151|MEA,no_climate,2065,0.7978199512529099
151|MEA,no_climate,2070,0.8616068243636271
151|MEA,no_climate,2075,0.8980820421426139
151|MEA,no_climate,2080,0.910894307382043
151|MEA,no_climate,2085,0.9284370131627125
151|MEA,no_climate,2090,0.9431654992171533
151|MEA,no_climate,2095,0.9496639666815367
151|MEA,no_climate,2100,0.9529667283835724
151|WEU,2p6,2025,0.07957043433006383
151|WEU,2p6,2030,0.09269531019817064
151|WEU,2p6,2035,0.1075731054035554
151|WEU,2p6,2040,0.12440566785012473
151|WEU,2p6,2045,0.13765444438702462
151|WEU,2p6,2050,0.15450205779108658
151|WEU,2p6,2055,0.17046659700234992
151|WEU,2p6,2060,0.1733925460380264
151|WEU,2p6,2065,0.1623247915052191
151|WEU,2p6,2070,0.15189004617026058
151|WEU,2p6,2075,0.1471224402460923
151|WEU,2p6,2080,0.13904017921285242
151|WEU,2p6,2085,0.13451892820964223
151|WEU,2p6,2090,0.12978244982838838
151|WEU,2p6,2095,0.12479565309188771
151|WEU,2p6,2100,0.1208398315931401
151|WEU,7p0,2025,0.07925428237605134
151|WEU,7p0,2030,0.09242831992460367
151|WEU,7p0,2035,0.10172152602426121
151|WEU,7p0,2040,0.11459978346070351
151|WEU,7p0,2045,0.12223653653445898
151|WEU,7p0,2050,0.12515302432289682
151|WEU,7p0,2055,0.12636913062350708
151|WEU,7p0,2060,0.12848719930288136
151|WEU,7p0,2065,0.1301645422270928
151|WEU,7p0,2070,0.13320574332387308
151|WEU,7p0,2075,0.13646498594190132
151|WEU,7p0,2080,0.13844021127338862
151|WEU,7p0,2085,0.1375648021319302
151|WEU,7p0,2090,0.14127690685791486
151|WEU,7p0,2095,0.14221178454775069
151|WEU,7p0,2100,0.14262203795637893
151|WEU,no_climate,2025,0.07941235835305759
151|WEU,no_climate,2030,0.09256181506138715
151|WEU,no_climate,2035,0.10464731571390831
151|WEU,no_climate,2040,0.11950272565541412
151|WEU,no_climate,2045,0.1299454904607418
151|WEU,no_climate,2050,0.1398275410569917
151|WEU,no_climate,2055,0.14841786381292849
151|WEU,no_climate,2060,0.1509398726704539
151|WEU,no_climate,2065,0.14624466686615595
151|WEU,no_climate,2070,0.14254789474706683
151|WEU,no_climate,2075,0.1417937130939968
151|WEU,no_climate,2080,0.13874019524312053
151|WEU,no_climate,2085,0.1360418651707862
151|WEU,no_climate,2090,0.1355296783431516
151|WEU,no_climate,2095,0.1335037188198192
151|WEU,no_climate,2100,0.1317309347747595
152|LAM,2p6,2025,0.022080301191295303
152|LAM,2p6,2030,0.02859082891930889
152|LAM,2p6,2035,0.036795056568032204
152|LAM,2p6,2040,0.04618026174503202
152|LAM,2p6,2045,0.0598189343527253
152|LAM,2p6,2050,0.08276846394199963
152|LAM,2p6,2055,0.09638100769208162
152|LAM,2p6,2060,0.10359994858173176
152|LAM,2p6,2065,0.11704105561823228
152|LAM,2p6,2070,0.1318087711003243
152|LAM,2p6,2075,0.14962922799068143
152|LAM,2p6,2080,0.15056836464597034
